4979,D,AYHAN,Sassuolo,8,5.62,5.56,0,0,0,0,0,0,0,1,0,0
4982,D,ERLIC,Sassuolo,27,5.7,5.59,0,0,0,0,0,0,0,2,0,1
5479,D,CECCARONI,Lecce,2,6,6,0,0,0,0,0,0,0,0,0,0
5764,D,"COPPOLA D.",Verona,16,5.81,5.66,0,0,0,0,0,0,0,5,0,0
5804,D,CACACE,Empoli,10,5.65,5.6,0,0,0,0,0,0,0,1,0,0
5860,D,RAVANELLI,Cremonese,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,D,QUAGLIATA,Cremonese,16,5.75,5.75,0,0,0,0,0,0,1,0,1,0
6021,D,ABANKWAH,Udinese,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0
6023,D,"GUESSAND A.",Udinese,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0
6039,D,CABAL,Verona,9,5.89,5.72,0,0,0,0,0,0,0,3,0,0
52,D,OIKONOMOU,Sampdoria,6,5.83,5.58,0,0,0,0,0,0,0,3,0,0
73,D,GAGLIOLO,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0
118,D,RADOVANOVIC,Salernitana,10,5.4,5.25,0,0,0,0,0,0,0,1,1,0
139,D,DERMAKU,Lecce,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
144,D,TONELLI,Empoli,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
259,D,MURILLO,Sampdoria,16,5.53,5.22,0,0,0,0,0,0,0,4,1,1
770,D,"PEZZELLA GIU.",Lecce,14,5.71,5.71,0,0,0,0,0,0,1,2,0,0
2016,D,FAZIO,Salernitana,12,5.67,5.79,1,0,0,0,0,0,0,1,1,0
2180,D,KARSDORP,Roma,12,5.71,5.71,0,0,0,0,0,0,0,0,0,0
2252,D,MARCHIZZA,Sassuolo,5,6.1,6,0,0,0,0,0,0,0,1,0,0
2279,D,ROMAGNA,Sassuolo,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
2446,D,DONATI,Monza,8,5.81,5.94,1,0,0,0,0,0,0,2,1,0
